baseline,,b0,,p0,,b1,,p1,,b2,,p2,,b3,,p3,,b4,,p4,,b5,,p5,,b6,,p6,,b7,,b7,,p7,,b8,,p8,,b9,,p9,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
295.9883423,4.998868098E-005,295.9883423,0.01002413034,295.9883423,1.179732919,295.9883423,0.009820626117,295.9883423,1.480633497,295.9883423,-2.365913133E-005,295.9883423,1.429098845,295.9883423,0.05163548142,295.9883423,1.004747629,295.9883423,0.01153759193,295.9883423,0.9819104671,295.9883423,0.05221159756,295.9883423,1.461500764,295.9883423,0.05072822049,295.9883423,1.307940125,295.9883423,0.0321418494,295.9883423,0.04985841736,295.9883423,1.04651916,295.9883423,0.02736230195,295.9883423,1.010124922,295.9883423,0.02490347251,295.9883423,1.307915092,
295.0143738,9.053266695E-005,295.0143738,0.01154849026,295.0143738,1.337862372,295.0143738,0.01119796839,295.0143738,1.644529343,295.0143738,-0.0003753913334,295.0143738,1.60427165,295.0143738,0.05991272628,295.0143738,1.134911895,295.0143738,0.01309657469,295.0143738,1.096257448,295.0143738,0.06035005674,295.0143738,1.647918463,295.0143738,0.05798564479,295.0143738,1.472423911,295.0143738,0.03164054081,295.0143738,0.05955575779,295.0143738,1.171631575,295.0143738,0.03199929744,295.0143738,1.157415867,295.0143738,0.02892492898,295.0143738,1.484336734,
294.0013123,-8.381067892E-005,294.0013123,0.01404568367,294.0013123,1.496097684,294.0013123,0.01358180679,294.0013123,1.84983182,294.0013123,-0.0002963967272,294.0013123,1.779774308,294.0013123,0.07011536509,294.0013123,1.256752014,294.0013123,0.01582878269,294.0013123,1.219890356,294.0013123,0.07199826837,294.0013123,1.806136966,294.0013123,0.06925798953,294.0013123,1.664067984,294.0013123,0.03188249841,294.0013123,0.06974608451,294.0013123,1.314195871,294.0013123,0.03758143634,294.0013123,1.299503803,294.0013123,0.03440923989,294.0013123,1.653851271,
292.9880981,0.0001572598412,292.9880981,0.01634177938,292.9880981,1.676188111,292.9880981,0.01599161327,292.9880981,2.061004162,292.9880981,-0.0004248397308,292.9880981,2.013255358,292.9880981,0.08584099263,292.9880981,1.425131559,292.9880981,0.0196027793,292.9880981,1.389731884,292.9880981,0.08847074956,292.9880981,2.03350687,292.9880981,0.08462994546,292.9880981,1.870278001,292.9880981,0.03186247125,292.9880981,0.08429614455,292.9880981,1.496988177,292.9880981,0.04540774971,292.9880981,1.462436557,292.9880981,0.04183334112,292.9880981,1.881752491,
292.0137634,-0.0003308001906,292.0137634,0.02052117698,292.0137634,1.865268111,292.0137634,0.02002146468,292.0137634,2.368408203,292.0137634,-0.000739398296,292.0137634,2.25510025,292.0137634,0.1051745489,292.0137634,1.596831441,292.0137634,0.02337655611,292.0137634,1.54791081,292.0137634,0.1045578495,292.0137634,2.323186159,292.0137634,0.1043888405,292.0137634,2.07414341,292.0137634,0.03130853549,292.0137634,0.1050561368,292.0137634,1.674643755,292.0137634,0.05738646165,292.0137634,1.619922876,292.0137634,0.05282844231,292.0137634,2.113832235,
291.0003662,8.024724593E-006,291.0003662,0.02452012338,291.0003662,2.009565353,291.0003662,0.02440630831,291.0003662,2.500095367,291.0003662,-0.0003245922562,291.0003662,2.403635979,291.0003662,0.1260560006,291.0003662,1.742936492,291.0003662,0.02825718746,291.0003662,1.676024556,291.0003662,0.1293369085,291.0003662,2.483734369,291.0003662,0.1238521263,291.0003662,2.269982815,291.0003662,0.03142965585,291.0003662,0.1263139695,291.0003662,1.82129252,291.0003662,0.06654889882,291.0003662,1.74330163,291.0003662,0.06450835615,291.0003662,2.250780344,
289.9868164,0.000213404579,289.9868164,0.02989707887,289.9868164,2.115833998,289.9868164,0.02908330597,289.9868164,2.599737406,289.9868164,-0.0002040887775,289.9868164,2.517436504,289.9868164,0.1493764073,289.9868164,1.852408528,289.9868164,0.03297176957,289.9868164,1.766132951,289.9868164,0.1492314041,289.9868164,2.600013971,289.9868164,0.1443112195,289.9868164,2.363629818,289.9868164,0.03107787669,289.9868164,0.147439912,289.9868164,1.936518908,289.9868164,0.07785446197,289.9868164,1.857636452,289.9868164,0.07571943104,289.9868164,2.405815601,
289.012146,2.347920781E-005,289.012146,0.03249312565,289.012146,2.232209682,289.012146,0.03290890902,289.012146,2.760250092,289.012146,-0.0001774896955,289.012146,2.69426012,289.012146,0.1687151194,289.012146,1.970876575,289.012146,0.03854602203,289.012146,1.854184508,289.012146,0.1698580533,289.012146,2.707097054,289.012146,0.1680780202,289.012146,2.480288267,289.012146,0.03130525351,289.012146,0.1672185659,289.012146,2.059817076,289.012146,0.09284833074,289.012146,1.971320152,289.012146,0.08478860557,289.012146,2.522358656,
287.9983521,0.0001391852711,287.9983521,0.03844790161,287.9983521,2.393485785,287.9983521,0.03836509958,287.9983521,2.869608879,287.9983521,-0.0002916369122,287.9983521,2.778683186,287.9983521,0.1988061517,287.9983521,2.109596729,287.9983521,0.04341104627,287.9983521,1.997238636,287.9983521,0.1964353323,287.9983521,2.920216799,287.9983521,0.1903735995,287.9983521,2.72415185,287.9983521,0.03167486936,287.9983521,0.1916372329,287.9983521,2.20609808,287.9983521,0.1055541113,287.9983521,2.121658564,287.9983521,0.09812962264,287.9983521,2.69807148,
286.9844666,0.0004085173423,286.9844666,0.04388274997,286.9844666,2.592811108,286.9844666,0.0428863354,286.9844666,2.948594809,286.9844666,2.860493623E-005,286.9844666,2.995488644,286.9844666,0.219197914,286.9844666,2.276371717,286.9844666,0.0496124737,286.9844666,2.14449358,286.9844666,0.219475314,286.9844666,3.076654673,286.9844666,0.2129449546,286.9844666,2.874057531,286.9844666,0.03151682392,286.9844666,0.2147365361,286.9844666,2.384387255,286.9844666,0.1185619906,286.9844666,2.29808116,286.9844666,0.1092554033,286.9844666,2.893082857,
286.0094604,0.0002493016364,286.0094604,0.04726812616,286.0094604,2.69841814,286.0094604,0.04675471038,286.0094604,3.038211584,286.0094604,-1.987996802E-005,286.0094604,3.162786245,286.0094604,0.2384512872,286.0094604,2.450251579,286.0094604,0.05384901166,286.0094604,2.329568863,286.0094604,0.2386374474,286.0094604,3.19066596,286.0094604,0.2344987839,286.0094604,2.919626951,286.0094604,0.0314222537,286.0094604,0.2360566109,286.0094604,2.503762722,286.0094604,0.1287043095,286.0094604,2.442324877,286.0094604,0.1173762679,286.0094604,3.012502193,
284.9953308,0.0001225355663,284.9953308,0.05006984249,284.9953308,2.8204813,284.9953308,0.04935857654,284.9953308,3.103875875,284.9953308,2.296146158E-005,284.9953308,3.050088406,284.9953308,0.2533473969,284.9953308,2.522691488,284.9953308,0.05707838014,284.9953308,2.40623188,284.9953308,0.2539517581,284.9953308,3.425726891,284.9953308,0.2493388802,284.9953308,3.186621189,284.9953308,0.03120819665,284.9953308,0.2518102527,284.9953308,2.681833744,284.9953308,0.1359748691,284.9953308,2.5223248,284.9953308,0.1260792464,284.9953308,3.019293547,
283.9811096,-0.0007383645861,283.9811096,0.0514472127,283.9811096,2.899320602,283.9811096,0.05103386566,283.9811096,3.678627968,283.9811096,-0.0007831206312,283.9811096,3.236917257,283.9811096,0.2620150447,283.9811096,2.586055517,283.9811096,0.05823608488,283.9811096,2.501846313,283.9811096,0.2627630234,283.9811096,3.102332354,283.9811096,0.2565393746,283.9811096,3.120111465,283.9811096,0.03104273044,283.9811096,0.2575069368,283.9811096,2.768695116,283.9811096,0.1390250027,283.9811096,2.607981443,283.9811096,0.1302314103,283.9811096,3.203384399,
283.0057983,0.0003824264277,283.0057983,0.05327882618,283.0057983,3.051347971,283.0057983,0.05233857408,283.0057983,3.380991697,283.0057983,-0.0004363217158,283.0057983,3.308418274,283.0057983,0.2693520486,283.0057983,2.666461229,283.0057983,0.06043305248,283.0057983,2.58286953,283.0057983,0.2699135542,283.0057983,3.343340635,283.0057983,0.2653340697,283.0057983,3.308516502,283.0057983,0.03110081702,283.0057983,0.2651726902,283.0057983,2.809059381,283.0057983,0.1433295906,283.0057983,2.727702141,283.0057983,0.133583203,283.0057983,3.273931503,
281.9913025,-0.0006350877229,281.9913025,0.05400569364,281.9913025,2.990790606,281.9913025,0.05303093791,281.9913025,3.414613008,281.9913025,-0.0008374315221,281.9913025,3.414977551,281.9913025,0.2741897702,281.9913025,2.700143337,281.9913025,0.06130934879,281.9913025,2.587596178,281.9913025,0.2751374841,281.9913025,3.419273376,281.9913025,0.2699018419,281.9913025,3.226432562,281.9913025,0.03089030832,281.9913025,0.2702202499,281.9913025,2.819622278,281.9913025,0.1463419348,281.9913025,2.706998348,281.9913025,0.1360047609,281.9913025,3.147548199,
281.0157471,-0.0002021741238,281.0157471,0.05481964722,281.0157471,2.927301407,281.0157471,0.05513700098,281.0157471,3.408416033,281.0157471,-0.0005378877977,281.0157471,3.332134008,281.0157471,0.2823028564,281.0157471,2.75420475,281.0157471,0.06254204363,281.0157471,2.598728418,281.0157471,0.2834778726,281.0157471,3.274489403,281.0157471,0.27605021,281.0157471,3.210093021,281.0157471,0.03070810065,281.0157471,0.2762249112,281.0157471,2.809222937,281.0157471,0.1496385783,281.0157471,2.711318016,281.0157471,0.1402665973,281.0157471,3.237346411,
280.0010681,0.0002958479454,280.0010681,0.05722501129,280.0010681,3.048892021,280.0010681,0.05649907514,280.0010681,3.636078119,280.0010681,-0.0005343716475,280.0010681,3.466778755,280.0010681,0.2894259393,280.0010681,2.765018702,280.0010681,0.06502826512,280.0010681,2.690941572,280.0010681,0.2886392474,280.0010681,3.72193408,280.0010681,0.2829910815,280.0010681,3.348704815,280.0010681,0.03155367821,280.0010681,0.2849841118,280.0010681,2.871287584,280.0010681,0.1544532627,280.0010681,2.756169319,280.0010681,0.1436602622,280.0010681,3.369621754,
278.9862671,0.000324135588,278.9862671,0.05812355503,278.9862671,3.282392025,278.9862671,0.0571692884,278.9862671,3.585177422,278.9862671,-0.0002944307344,278.9862671,3.327539206,278.9862671,0.2922142148,278.9862671,2.897173166,278.9862671,0.06555331498,278.9862671,2.718818665,278.9862671,0.2924564779,278.9862671,3.699886322,278.9862671,0.2863487601,278.9862671,3.437152147,278.9862671,0.03224293515,278.9862671,0.2882472873,278.9862671,3.098774433,278.9862671,0.1569071263,278.9862671,2.820052624,278.9862671,0.1456989348,278.9862671,3.242019653,
278.0104065,0.0004166273575,278.0104065,0.05814003944,278.0104065,2.946991205,278.0104065,0.05756576359,278.0104065,3.136332273,278.0104065,-0.0006629510899,278.0104065,3.140079975,278.0104065,0.2926672995,278.0104065,2.766520023,278.0104065,0.06592413783,278.0104065,2.672955036,278.0104065,0.2935257852,278.0104065,3.288954496,278.0104065,0.287486732,278.0104065,3.171401262,278.0104065,0.03144181892,278.0104065,0.289237529,278.0104065,2.930493116,278.0104065,0.1564062834,278.0104065,2.892530918,278.0104065,0.1462136656,278.0104065,3.502914429,
276.9953918,0.0002198275033,276.9953918,0.0571247898,276.9953918,2.992776871,276.9953918,0.05635528266,276.9953918,3.426416636,276.9953918,-0.000383408973,276.9953918,3.249625683,276.9953918,0.2897054553,276.9953918,2.80235815,276.9953918,0.06462401897,276.9953918,2.718280315,276.9953918,0.2902100682,276.9953918,3.392255545,276.9953918,0.2843318284,276.9953918,3.173838854,276.9953918,0.03172312677,276.9953918,0.2858410776,276.9953918,2.964800835,276.9953918,0.1549589932,276.9953918,2.854355335,276.9953918,0.1445739269,276.9953918,3.432158709,
276.0192871,0.0004845708027,276.0192871,0.05607579648,276.0192871,3.054848194,276.0192871,0.05564898625,276.0192871,3.824661255,276.0192871,-0.0004833843268,276.0192871,10,276.0192871,0.2842290699,276.0192871,2.874953508,276.0192871,0.06366349757,276.0192871,2.725489855,276.0192871,0.284864068,276.0192871,3.33507061,276.0192871,0.2790336311,276.0192871,3.222495794,276.0192871,0.03158051521,276.0192871,0.2807962,276.0192871,2.814704895,276.0192871,0.1521352679,276.0192871,2.785310984,276.0192871,0.1417873204,276.0192871,3.334066153,
275.0040283,0.0001137837316,275.0040283,0.05510273576,275.0040283,3.172179461,275.0040283,0.05410091579,275.0040283,3.205517292,275.0040283,-0.0001813709823,275.0040283,3.43524766,275.0040283,0.2768954337,275.0040283,2.870219707,275.0040283,0.06217296422,275.0040283,2.676243305,275.0040283,0.2777322531,275.0040283,3.566014528,275.0040283,0.2723454237,275.0040283,3.30790019,275.0040283,0.03188063204,275.0040283,0.2732352912,275.0040283,2.965554237,275.0040283,0.1479219943,275.0040283,2.81227541,275.0040283,0.138129279,275.0040283,3.286737442,
273.988678,0.001067086938,273.988678,0.05347207189,273.988678,2.969893932,273.988678,0.05241012573,273.988678,3.205021381,273.988678,-0.0001200942861,273.988678,3.620613098,273.988678,0.2703400254,273.988678,2.870976925,273.988678,0.06042067707,273.988678,2.679105759,273.988678,0.2712268531,273.988678,3.480947971,273.988678,0.2655736506,273.988678,3.337178469,273.988678,0.03250180185,273.988678,0.2667020559,273.988678,2.879259586,273.988678,0.1442311853,273.988678,2.81163168,273.988678,0.1346261054,273.988678,3.471957207,
273.0122681,9.001483704E-005,273.0122681,0.05138482526,273.0122681,3.124060392,273.0122681,0.05068865418,273.0122681,3.603508949,273.0122681,4.776223795E-005,273.0122681,3.779093504,273.0122681,0.2626767457,273.0122681,2.818381071,273.0122681,0.05877405033,273.0122681,2.63975668,273.0122681,0.2633733153,273.0122681,10,273.0122681,0.2579830885,273.0122681,3.490618944,273.0122681,0.03154697269,273.0122681,0.2591685951,273.0122681,3.008896589,273.0122681,0.1405461133,273.0122681,2.764135599,273.0122681,0.130762741,273.0122681,3.142463207,
271.9967041,3.883068712E-005,271.9967041,0.05060493946,271.9967041,3.208744287,271.9967041,0.04979733005,271.9967041,3.388464212,271.9967041,-0.0005819406942,271.9967041,3.315776825,271.9967041,0.2557667494,271.9967041,2.829642773,271.9967041,0.05739369988,271.9967041,2.653984785,271.9967041,0.2566078007,271.9967041,3.379151344,271.9967041,0.2512574494,271.9967041,3.299462318,271.9967041,0.03180316836,271.9967041,0.2525551617,271.9967041,2.881130934,271.9967041,0.1364089847,271.9967041,2.762865305,271.9967041,0.1276146024,271.9967041,3.546208382,
270.9810181,3.414493403E-005,270.9810181,0.04900069535,270.9810181,3.016580105,270.9810181,0.04800286517,270.9810181,3.611796379,270.9810181,-0.001457829727,270.9810181,3.540745735,270.9810181,0.2480645925,270.9810181,2.747313499,270.9810181,0.05491375551,270.9810181,2.61584115,270.9810181,0.2491864413,270.9810181,3.585072517,270.9810181,0.2439050376,270.9810181,3.345735073,270.9810181,0.03057787567,270.9810181,0.2451179028,270.9810181,2.915340662,270.9810181,0.1321565062,270.9810181,2.752866745,270.9810181,0.1232837737,270.9810181,3.217164755,
270.0042725,0.0006777572562,270.0042725,0.04772852361,270.0042725,2.894937992,270.0042725,0.04739675671,270.0042725,3.445412874,270.0042725,-0.0005404732074,270.0042725,3.335827351,270.0042725,0.2425433993,270.0042725,2.729777575,270.0042725,0.05416040868,270.0042725,2.556185246,270.0042725,0.2427864075,270.0042725,3.76046896,270.0042725,0.2381889671,270.0042725,3.294887781,270.0042725,0.03182804212,270.0042725,0.2394058555,270.0042725,2.834253311,270.0042725,0.1294461489,270.0042725,2.814740419,270.0042725,0.1203037351,270.0042725,3.291764498,
268.9884033,0.0004439641198,268.9884033,0.04715725407,268.9884033,3.011523247,268.9884033,0.0463133119,268.9884033,3.408894539,268.9884033,3.598298645E-005,268.9884033,3.262209892,268.9884033,0.2371816635,268.9884033,2.697152853,268.9884033,0.05305866525,268.9884033,2.556090593,268.9884033,0.2377567142,268.9884033,4.236014366,268.9884033,0.2325681597,268.9884033,3.0579741,268.9884033,0.03188626096,268.9884033,0.2338038683,268.9884033,2.820731163,268.9884033,0.1262371093,268.9884033,2.760967493,268.9884033,0.1179223955,268.9884033,3.21908164,
268.0114746,-6.672889867E-005,268.0114746,0.04590689018,268.0114746,3.259720564,268.0114746,0.04410487041,268.0114746,3.343146324,268.0114746,-0.001138369436,268.0114746,3.313469172,268.0114746,0.2287217528,268.0114746,2.600363016,268.0114746,0.05062044039,268.0114746,2.517054081,268.0114746,0.2292990535,268.0114746,3.666380167,268.0114746,0.2247492522,268.0114746,3.230050802,268.0114746,0.03261907026,268.0114746,0.2251374125,268.0114746,2.813963652,268.0114746,0.122014001,268.0114746,2.686736822,268.0114746,0.1129235178,268.0114746,3.083902836,
266.9953613,0.0008956973907,266.9953613,0.04363169521,266.9953613,2.901660681,266.9953613,0.04236705229,266.9953613,3.103863001,266.9953613,0.0006350326585,266.9953613,3.9871943,266.9953613,0.2196628302,266.9953613,2.666692495,266.9953613,0.04962390661,266.9953613,2.543394327,266.9953613,0.2203159332,266.9953613,3.369356155,266.9953613,0.2161803097,266.9953613,3.133936405,266.9953613,0.03290460631,266.9953613,0.2170092314,266.9953613,2.679921627,266.9953613,0.1175506115,266.9953613,2.638845682,266.9953613,0.1092974544,266.9953613,3.427098751,
266.0181885,0.001091999351,266.0181885,0.04179665819,266.0181885,2.949502707,266.0181885,0.04105842486,266.0181885,10,266.0181885,-0.0007334545953,266.0181885,3.294126034,266.0181885,0.2130799443,266.0181885,2.62723875,266.0181885,0.0479430519,266.0181885,2.424415827,266.0181885,0.2136616409,266.0181885,3.187982798,266.0181885,0.2091869563,266.0181885,3.484328985,266.0181885,0.03207989037,266.0181885,0.2100319266,266.0181885,2.728748322,266.0181885,0.1135946512,266.0181885,2.547000647,266.0181885,0.1052193046,266.0181885,3.279413223,
265.0018921,0.0002095715899,265.0018921,0.04035229236,265.0018921,2.858023405,265.0018921,0.03914193437,265.0018921,3.37648654,265.0018921,-0.0003197810438,265.0018921,3.099431038,265.0018921,0.2071978748,265.0018921,2.560213804,265.0018921,0.0471002683,265.0018921,2.460131168,265.0018921,0.2073597461,265.0018921,3.00393796,265.0018921,0.2039640248,265.0018921,2.965702772,265.0018921,0.03219776973,265.0018921,0.2040993124,265.0018921,2.833153248,265.0018921,0.1105172485,265.0018921,2.592166185,265.0018921,0.1031787992,265.0018921,2.986441135,
263.9854431,0.0004786622594,263.9854431,0.03906961903,263.9854431,3.046213627,263.9854431,0.03735115007,263.9854431,3.227422953,263.9854431,-0.0004738687712,263.9854431,3.086047173,263.9854431,0.1974730194,263.9854431,2.531134367,263.9854431,0.04388229176,263.9854431,2.390240431,263.9854431,0.1977754086,263.9854431,3.586611032,263.9854431,0.1939408332,263.9854431,3.072562218,263.9854431,0.03255020827,263.9854431,0.1946773082,263.9854431,2.608943462,263.9854431,0.1051656157,263.9854431,2.49223423,263.9854431,0.09775619954,263.9854431,2.915142298,
263.0080261,-0.001531454385,263.0080261,0.03616832942,263.0080261,2.81660676,263.0080261,0.03524558619,263.0080261,3.139756441,263.0080261,-0.001026872196,263.0080261,3.616812944,263.0080261,0.1870896071,263.0080261,2.451932192,263.0080261,0.04133470356,263.0080261,2.378856182,263.0080261,0.1869152933,263.0080261,3.272043228,263.0080261,0.1839207411,263.0080261,3.070145607,263.0080261,0.03193300962,263.0080261,0.1841237247,263.0080261,2.51671505,263.0080261,0.09931046516,263.0080261,2.437277079,263.0080261,0.09259740263,263.0080261,3.1280303,
