baseline#],,bm3,,dmso_1,,dmso_2,,arachadonicAcid_0.5,,arachadoinicAcid_1.0.,,arachadoinicAcid_1.5,,arachadoinicAcid_2.0,,arachadoinicAcid_2.5,,arachadoinicAcid_3.0,,arachadoinicAcid_4.0,,arachadoinicAcid_5.0,,arachadoinicAcid_6.0,,arachadoinicAcid_7.0,,arachadoinicAcid_8.0,,arachadoinicAcid_9.0,,arachadoinicAcid_10.0,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
266.0109253,0.0002865486313,266.0109253,0.510912478,266.0109253,0.5444987416,266.0109253,0.5490726829,266.0109253,0.5648770928,266.0109253,0.5837883949,266.0109253,0.5994864106,266.0109253,0.6175605059,266.0109253,0.6342251301,266.0109253,0.6628421545,266.0109253,0.6572238207,266.0109253,0.7474367619,266.0109253,0.7726942301,266.0109253,0.8090697527,266.0109253,0.8448892236,266.0109253,0.8828759789,266.0109253,0.8919032812,
264.9945068,0.0006767461309,264.9945068,0.5034943223,264.9945068,0.5377799273,264.9945068,0.5410234332,264.9945068,0.5576639175,264.9945068,0.5755807161,264.9945068,0.5919032097,264.9945068,0.6109882593,264.9945068,0.6269651651,264.9945068,0.6551328301,264.9945068,0.6482711434,264.9945068,0.7332808375,264.9945068,0.7686249018,264.9945068,0.800376296,264.9945068,0.8380506635,264.9945068,0.8717410564,264.9945068,0.8849422932,
264.0170593,0.001054916764,264.0170593,0.4929954708,264.0170593,0.5252696276,264.0170593,0.531964004,264.0170593,0.5465915203,264.0170593,0.5638743043,264.0170593,0.58019346,264.0170593,0.5971173644,264.0170593,0.619974494,264.0170593,0.6463252902,264.0170593,0.6389784813,264.0170593,0.7274526954,264.0170593,0.7562723756,264.0170593,0.7887870073,264.0170593,0.827678442,264.0170593,0.8667278886,264.0170593,0.8742600679,
263.0003967,0.001335385372,263.0003967,0.4813132584,263.0003967,0.5123400092,263.0003967,0.5196308494,263.0003967,0.5357323289,263.0003967,0.5522972941,263.0003967,0.5692465305,263.0003967,0.5884296298,263.0003967,0.6063197851,263.0003967,0.6322644353,263.0003967,0.6270016432,263.0003967,0.7152786255,263.0003967,0.7393658161,263.0003967,0.7746186852,263.0003967,0.8158531785,263.0003967,0.8532291055,263.0003967,0.8618863225,
261.9836426,0.002176475013,261.9836426,0.474360168,261.9836426,0.5052114725,261.9836426,0.512504518,261.9836426,0.5264754295,261.9836426,0.5451583862,261.9836426,0.5609981418,261.9836426,0.581182003,261.9836426,0.5969262719,261.9836426,0.6210585833,261.9836426,0.6185545921,261.9836426,0.7058347464,261.9836426,0.7351899743,261.9836426,0.769303143,261.9836426,0.806570828,261.9836426,0.8429787755,261.9836426,0.8516786098,
261.0058899,0.0007823569467,261.0058899,0.466860652,261.0058899,0.4968623817,261.0058899,0.5030847788,261.0058899,0.5173287392,261.0058899,0.5357987881,261.0058899,0.5521581173,261.0058899,0.5703201294,261.0058899,0.5891231298,261.0058899,0.614795208,261.0058899,0.6090696454,261.0058899,0.6952491403,261.0058899,0.7260439992,261.0058899,0.759417057,261.0058899,0.7969649434,261.0058899,0.8320230842,261.0058899,0.8432456851,
259.9889221,0.0005875427742,259.9889221,0.4611657858,259.9889221,0.4902551174,259.9889221,0.4983626604,259.9889221,0.512832582,259.9889221,0.5318496823,259.9889221,0.5469527245,259.9889221,0.5666354299,259.9889221,0.5840178132,259.9889221,0.6098584533,259.9889221,0.601906538,259.9889221,0.6919869184,259.9889221,0.7197664976,259.9889221,0.7557031512,259.9889221,0.7947111726,259.9889221,0.8309104443,259.9889221,0.841565311,
259.0109558,0.001959191402,259.0109558,0.4542562962,259.0109558,0.4860949218,259.0109558,0.4920566082,259.0109558,0.5085437298,259.0109558,0.5264045596,259.0109558,0.5411685109,259.0109558,0.5592601895,259.0109558,0.578522265,259.0109558,0.605481267,259.0109558,0.5972557068,259.0109558,0.686013341,259.0109558,0.7151802778,259.0109558,0.7501081824,259.0109558,0.7849425673,259.0109558,0.8227268457,259.0109558,0.8340324759,
257.9937744,-0.0005165319308,257.9937744,0.4445694983,257.9937744,0.4757012129,257.9937744,0.481197089,257.9937744,0.4954601228,257.9937744,0.5143421292,257.9937744,0.5311226845,257.9937744,0.5489397645,257.9937744,0.5670012832,257.9937744,0.5934212804,257.9937744,0.5883998871,257.9937744,0.6754694581,257.9937744,0.7035034895,257.9937744,0.7411544323,257.9937744,0.7788257003,257.9937744,0.8137868643,257.9937744,0.8241715431,
257.0155945,0.0007999655791,257.0155945,0.4351029396,257.0155945,0.4616514742,257.0155945,0.4683917463,257.0155945,0.4871820509,257.0155945,0.5021178126,257.0155945,0.5187394023,257.0155945,0.537340641,257.0155945,0.5568276644,257.0155945,0.5822491646,257.0155945,0.5746693611,257.0155945,0.6659161448,257.0155945,0.6961029172,257.0155945,0.7300632596,257.0155945,0.7713944316,257.0155945,0.8024973273,257.0155945,0.8160370588,
255.9982452,-0.0007289579953,255.9982452,0.4212956727,255.9982452,0.4526437223,255.9982452,0.4579781294,255.9982452,0.4735341966,255.9982452,0.4939439297,255.9982452,0.5096563697,255.9982452,0.5248297453,255.9982452,0.5464566946,255.9982452,0.5701864362,255.9982452,0.5653514266,255.9982452,0.6541239023,255.9982452,0.6845026612,255.9982452,0.7228561044,255.9982452,0.7554884553,255.9982452,0.795348525,255.9982452,0.8062011003,
254.9807587,-0.001636117348,254.9807587,0.4130088985,254.9807587,0.4442690313,254.9807587,0.4501311183,254.9807587,0.4646403193,254.9807587,0.4830462039,254.9807587,0.500852406,254.9807587,0.5155849457,254.9807587,0.5370966196,254.9807587,0.5651179552,254.9807587,0.5607700348,254.9807587,0.6511152983,254.9807587,0.6794785261,254.9807587,0.7198901176,254.9807587,0.7554956079,254.9807587,0.7933375835,254.9807587,0.8030448556,
254.0023041,-0.001535323681,254.0023041,0.4106868505,254.0023041,0.4380072951,254.0023041,0.4469258785,254.0023041,0.4604940116,254.0023041,0.4812897146,254.0023041,0.497951895,254.0023041,0.513638854,254.0023041,0.5370829701,254.0023041,0.5631537437,254.0023041,0.5555023551,254.0023041,0.6498270631,254.0023041,0.6819356084,254.0023041,0.719925046,254.0023041,0.7588842511,254.0023041,0.796990037,254.0023041,0.8004832268,
252.9846344,0.0007628041785,252.9846344,0.4040389955,252.9846344,0.4346683919,252.9846344,0.441596359,252.9846344,0.4573687017,252.9846344,0.4784730375,252.9846344,0.4955653846,252.9846344,0.5140024424,252.9846344,0.5335474014,252.9846344,0.5622107983,252.9846344,0.5559886098,252.9846344,0.6515758038,252.9846344,0.6818261147,252.9846344,0.7188765407,252.9846344,0.7596159577,252.9846344,0.7994711399,252.9846344,0.8128954768,
252.0059814,0.001578570227,252.0059814,0.4008824527,252.0059814,0.4303748906,252.0059814,0.4376094043,252.0059814,0.4557028115,252.0059814,0.4725515246,252.0059814,0.4907209277,252.0059814,0.5132690072,252.0059814,0.5317607522,252.0059814,0.5601902008,252.0059814,0.554400146,252.0059814,0.6512434483,252.0059814,0.6834778786,252.0059814,0.7192302942,252.0059814,0.7631249428,252.0059814,0.8064171672,252.0059814,0.8099347353,
250.9880829,0.001158153871,250.9880829,0.3995872438,250.9880829,0.423081398,250.9880829,0.4337646961,250.9880829,0.4501761198,250.9880829,0.4705439508,250.9880829,0.4881674349,250.9880829,0.5068305135,250.9880829,0.5339736342,250.9880829,0.5596948862,250.9880829,0.5536373854,250.9880829,0.6520542502,250.9880829,0.6859591007,250.9880829,0.7239323854,250.9880829,0.7684605718,250.9880829,0.8111510873,250.9880829,0.82318151,
250.0092468,0.0007165967836,250.0092468,0.3990275264,250.0092468,0.4263338447,250.0092468,0.4362469316,250.0092468,0.4531918168,250.0092468,0.4719359577,250.0092468,0.4917943776,250.0092468,0.5144159198,250.0092468,0.5363856554,250.0092468,0.5652831793,250.0092468,0.5566882491,250.0092468,0.6607898474,250.0092468,0.6988604665,250.0092468,0.7381872535,250.0092468,0.7799887657,250.0092468,0.8201476336,250.0092468,0.8320608139,
248.9911804,-0.0005220132298,248.9911804,0.4015742242,248.9911804,0.4282204509,248.9911804,0.4388693273,248.9911804,0.4571961164,248.9911804,0.4767588377,248.9911804,0.4961821735,248.9911804,0.5221121311,248.9911804,0.5436650515,248.9911804,0.5751139522,248.9911804,0.5667385459,248.9911804,0.6739276052,248.9911804,0.7072946429,248.9911804,0.7501409054,248.9911804,0.7959151268,248.9911804,0.839735508,248.9911804,0.8504098058,
248.0121307,0.0005585381296,248.0121307,0.4082511067,248.0121307,0.4369109273,248.0121307,0.44675529,248.0121307,0.4655722082,248.0121307,0.4884977341,248.0121307,0.506229341,248.0121307,0.530703187,248.0121307,0.5554543734,248.0121307,0.5851809382,248.0121307,0.5772250295,248.0121307,0.6881228685,248.0121307,0.7219009399,248.0121307,0.7684472799,248.0121307,0.8145081401,248.0121307,0.8607167006,248.0121307,0.8720155954,
246.9938354,0.0005976780085,246.9938354,0.4162493646,246.9938354,0.4466427267,246.9938354,0.4549677074,246.9938354,0.4754123986,246.9938354,0.4981361926,246.9938354,0.5176739097,246.9938354,0.5429793596,246.9938354,0.5668315291,246.9938354,0.5988861918,246.9938354,0.5924192667,246.9938354,0.7013633251,246.9938354,0.7405227423,246.9938354,0.7820206285,246.9938354,0.8351163864,246.9938354,0.8795416951,246.9938354,0.8897876143,
246.0146332,0.0009310542373,246.0146332,0.4308822453,246.0146332,0.4610859156,246.0146332,0.4759916961,246.0146332,0.4935162067,246.0146332,0.5152091384,246.0146332,0.5365794301,246.0146332,0.5637693405,246.0146332,0.5892493129,246.0146332,0.6201177239,246.0146332,0.6110556722,246.0146332,0.7280182242,246.0146332,0.7711080313,246.0146332,0.8144800067,246.0146332,0.8638207316,246.0146332,0.9141862392,246.0146332,0.9260954261,
244.9961548,-0.0001271332731,244.9961548,0.458791852,244.9961548,0.4919193387,244.9961548,0.4987289906,244.9961548,0.5201418996,244.9961548,0.5532701015,244.9961548,0.5680665374,244.9961548,0.5998022556,244.9961548,0.6289778352,244.9961548,0.658280313,244.9961548,0.63933146,244.9961548,0.7630339265,244.9961548,0.8115839362,244.9961548,0.8556754589,244.9961548,0.9055500031,244.9961548,0.9565473795,244.9961548,0.9639371634,
244.0167389,-3.68082874E-005,244.0167389,0.4884310365,244.0167389,0.5254423618,244.0167389,0.5385626554,244.0167389,0.5569812655,244.0167389,0.5828633904,244.0167389,0.6069327593,244.0167389,0.6346790791,244.0167389,0.6638057232,244.0167389,0.6957809329,244.0167389,0.6837491393,244.0167389,0.8122505546,244.0167389,0.8561865687,244.0167389,0.9043198824,244.0167389,0.9609370232,244.0167389,1.010138273,244.0167389,1.021086574,
242.9980621,0.0002758508199,242.9980621,0.5272354484,242.9980621,0.5693750381,242.9980621,0.5822370052,242.9980621,0.6083878279,242.9980621,0.6286676526,242.9980621,0.6513987184,242.9980621,0.6795347333,242.9980621,0.7152265906,242.9980621,0.7430888414,242.9980621,0.729551971,242.9980621,0.8650649786,242.9980621,0.9115703702,242.9980621,0.9646008015,242.9980621,1.012865186,242.9980621,1.06989038,242.9980621,1.077209711,
242.0184631,0.0002784669632,242.0184631,0.5704683065,242.0184631,0.6165611744,242.0184631,0.6371401548,242.0184631,0.6512721777,242.0184631,0.680339396,242.0184631,0.7028502226,242.0184631,0.7314768434,242.0184631,0.7677078843,242.0184631,0.7992210388,242.0184631,0.7916567326,242.0184631,0.9249562025,242.0184631,0.9665723443,242.0184631,1.04321301,242.0184631,1.085526943,242.0184631,1.126838923,242.0184631,1.145191312,
240.999588,-0.001080584479,240.999588,0.6494376063,240.999588,0.70078969,240.999588,0.7275777459,240.999588,0.7325652242,240.999588,0.7601767182,240.999588,0.7926543355,240.999588,0.8177735806,240.999588,0.8528860211,240.999588,0.8784701228,240.999588,0.87369138,240.999588,1.002720475,240.999588,1.060951948,240.999588,1.116799474,240.999588,1.193158627,240.999588,1.239555717,240.999588,1.250704765,
239.9806213,-0.0002217861038,239.9806213,0.7425573468,239.9806213,0.7845872045,239.9806213,0.8128388524,239.9806213,0.8360943794,239.9806213,0.8601288795,239.9806213,0.9016838074,239.9806213,0.9115232825,239.9806213,0.984806478,239.9806213,0.9897981882,239.9806213,0.9907830954,239.9806213,1.141544104,239.9806213,1.214671016,239.9806213,1.253626943,239.9806213,1.295845747,239.9806213,1.362535715,239.9806213,1.391565919,
239.0007477,-0.001654323656,239.0007477,0.8419944048,239.0007477,0.9020810127,239.0007477,0.9203181863,239.0007477,0.9677935839,239.0007477,0.9738307595,239.0007477,1.003947973,239.0007477,1.07346797,239.0007477,1.080092788,239.0007477,1.119731903,239.0007477,1.098553419,239.0007477,1.25388062,239.0007477,1.322097659,239.0007477,1.370195627,239.0007477,1.455832601,239.0007477,1.513615847,239.0007477,1.462033153,
237.9815674,-0.0009832259966,237.9815674,0.9752542377,237.9815674,1.048346877,237.9815674,1.077241778,237.9815674,1.097605944,237.9815674,1.136595964,237.9815674,1.145760059,237.9815674,1.213288546,237.9815674,1.260344386,237.9815674,1.290431976,237.9815674,1.28490448,237.9815674,1.445315838,237.9815674,1.484120131,237.9815674,1.583907843,237.9815674,1.637452602,237.9815674,1.659616232,237.9815674,1.811496735,
237.0015259,-0.0004112368042,237.0015259,1.137893915,237.0015259,1.237002492,237.0015259,1.306344628,237.0015259,1.292976499,237.0015259,1.342583299,237.0015259,1.386719942,237.0015259,1.431191087,237.0015259,1.467382431,237.0015259,1.489972115,237.0015259,1.514917731,237.0015259,1.602595448,237.0015259,1.778375387,237.0015259,1.762961149,237.0015259,1.84067595,237.0015259,1.892543674,237.0015259,1.86694634,
235.982193,0.0002056350349,235.982193,1.3194561,235.982193,1.44582653,235.982193,1.453432918,235.982193,1.523692369,235.982193,1.545362115,235.982193,1.574012756,235.982193,1.601651907,235.982193,1.688706756,235.982193,1.739741921,235.982193,1.719833493,235.982193,1.908736825,235.982193,1.888641953,235.982193,2.079986811,235.982193,2.156393051,235.982193,1.946802258,235.982193,2.172041893,
235.0019379,0.0007133297622,235.0019379,1.554322839,235.0019379,1.668646812,235.0019379,1.80971837,235.0019379,1.807845712,235.0019379,1.857961893,235.0019379,1.959653497,235.0019379,1.856496334,235.0019379,1.947673798,235.0019379,1.877493739,235.0019379,2.003220081,235.0019379,2.675671577,235.0019379,2.355716228,235.0019379,2.450219154,235.0019379,2.781411409,235.0019379,2.387389421,235.0019379,2.5681777,
233.9823914,-0.001251645037,233.9823914,1.740049005,233.9823914,1.938606858,233.9823914,1.917024016,233.9823914,2.123594761,233.9823914,2.005661726,233.9823914,2.157048225,233.9823914,2.123127937,233.9823914,2.231655836,233.9823914,2.235755444,233.9823914,2.53808403,233.9823914,2.769291878,233.9823914,2.640456676,233.9823914,10,233.9823914,2.753916025,233.9823914,2.575137377,233.9823914,2.411668777,
233.0019836,0.002319378313,233.0019836,2.138244867,233.0019836,2.143415213,233.0019836,2.485545158,233.0019836,2.837663889,233.0019836,2.513954878,233.0019836,2.116615295,233.0019836,2.398871899,233.0019836,2.338960648,233.0019836,2.770938158,233.0019836,2.703288555,233.0019836,10,233.0019836,2.466382265,233.0019836,3.886510611,233.0019836,2.340997696,233.0019836,2.591659546,233.0019836,3.126130819,
231.982254,0.0006677497877,231.982254,2.323064804,231.982254,2.343723774,231.982254,2.505967617,231.982254,2.67446208,231.982254,10,231.982254,2.437548399,231.982254,10,231.982254,3.085950375,231.982254,2.787895679,231.982254,10,231.982254,2.563039541,231.982254,2.821694851,231.982254,2.740773678,231.982254,10,231.982254,2.385857582,231.982254,2.483108759,
231.0016632,0.002302228473,231.0016632,3.644414663,231.0016632,2.407240868,231.0016632,2.556204557,231.0016632,2.526731968,231.0016632,2.519987345,231.0016632,3.133181095,231.0016632,2.481870174,231.0016632,10,231.0016632,2.624112129,231.0016632,2.608293533,231.0016632,10,231.0016632,10,231.0016632,2.491991282,231.0016632,2.232027531,231.0016632,2.110372066,231.0016632,2.838405609,
229.9817505,0.003278766526,229.9817505,2.995639563,229.9817505,2.484754562,229.9817505,2.736644745,229.9817505,2.253834486,229.9817505,2.821257353,229.9817505,10,229.9817505,3.076998234,229.9817505,2.90527153,229.9817505,3.949804068,229.9817505,2.789083481,229.9817505,2.339600563,229.9817505,10,229.9817505,10,229.9817505,10,229.9817505,10,229.9817505,2.775074244,
229.0009918,0.0001406871306,229.0009918,10,229.0009918,2.619347572,229.0009918,2.15813446,229.0009918,2.155055285,229.0009918,2.335896015,229.0009918,2.620791912,229.0009918,2.346599579,229.0009918,1.934608817,229.0009918,10,229.0009918,2.025882244,229.0009918,2.27834034,229.0009918,2.629075289,229.0009918,2.318317652,229.0009918,10,229.0009918,10,229.0009918,2.331707954,
227.980896,-0.0002019153762,227.980896,2.896981955,227.980896,2.880884171,227.980896,3.148810625,227.980896,3.388512135,227.980896,3.293340206,227.980896,3.266186237,227.980896,3.192020893,227.980896,3.110154629,227.980896,3.406032562,227.980896,3.101091862,227.980896,2.993407249,227.980896,3.044090033,227.980896,3.245639801,227.980896,2.951378584,227.980896,3.58429265,227.980896,10,
226.999939,-0.00204044953,226.999939,4.039522648,226.999939,2.924784422,226.999939,10,226.999939,2.849017382,226.999939,2.891773462,226.999939,2.828466654,226.999939,4.018708706,226.999939,3.137755156,226.999939,10,226.999939,2.808338881,226.999939,3.022744179,226.999939,2.970185041,226.999939,3.099678278,226.999939,3.044448137,226.999939,10,226.999939,2.957734585,
226.0189209,0.003733407473,226.0189209,3.049313068,226.0189209,2.85370326,226.0189209,3.378957272,226.0189209,3.290666819,226.0189209,2.86013341,226.0189209,2.754148483,226.0189209,2.924476147,226.0189209,3.118001699,226.0189209,2.876407623,226.0189209,3.250273943,226.0189209,2.752497435,226.0189209,3.269697666,226.0189209,3.396888494,226.0189209,3.02671361,226.0189209,3.045821428,226.0189209,3.42152977,
224.9985504,0.003571141511,224.9985504,2.743127823,224.9985504,2.817785263,224.9985504,2.921631336,224.9985504,3.142837048,224.9985504,2.992664814,224.9985504,2.628410101,224.9985504,2.806647539,224.9985504,3.753809214,224.9985504,10,224.9985504,2.592678547,224.9985504,3.307826757,224.9985504,2.758392096,224.9985504,3.055765867,224.9985504,2.907025337,224.9985504,3.469014168,224.9985504,2.770604134,
224.0173187,-0.004921202082,224.0173187,2.730556965,224.0173187,2.480051994,224.0173187,2.723637104,224.0173187,2.891499519,224.0173187,10,224.0173187,2.774757147,224.0173187,2.820941925,224.0173187,2.975712538,224.0173187,10,224.0173187,2.974443674,224.0173187,3.081483841,224.0173187,10,224.0173187,3.365513325,224.0173187,2.732609987,224.0173187,2.793287992,224.0173187,10,
222.9967804,0.00515642995,222.9967804,2.720513344,222.9967804,2.406688452,222.9967804,2.374447823,222.9967804,2.61801815,222.9967804,2.72501874,222.9967804,2.72534132,222.9967804,10,222.9967804,2.793093681,222.9967804,3.108406067,222.9967804,10,222.9967804,3.277062893,222.9967804,2.471497536,222.9967804,2.863313675,222.9967804,10,222.9967804,2.732272625,222.9967804,10,
222.0153961,0.009925332852,222.0153961,3.432271719,222.0153961,2.591346979,222.0153961,2.468873739,222.0153961,2.498607874,222.0153961,3.410932064,222.0153961,2.734251738,222.0153961,2.536854267,222.0153961,10,222.0153961,10,222.0153961,10,222.0153961,10,222.0153961,2.961345196,222.0153961,2.620749235,222.0153961,10,222.0153961,10,222.0153961,2.362779856,
220.9946899,-0.005895353854,220.9946899,2.367050648,220.9946899,10,220.9946899,2.570902586,220.9946899,2.463533878,220.9946899,10,220.9946899,2.719650269,220.9946899,10,220.9946899,3.108099222,220.9946899,10,220.9946899,3.576761484,220.9946899,2.555160522,220.9946899,2.522788763,220.9946899,2.667152882,220.9946899,2.270659924,220.9946899,2.217448711,220.9946899,3.268854856,
